Name,Latest Chapter,Dated Released,depth,download_timeout,download_slot,download_latency,Link,Genre,Status,Rating,img-link
The Record Of Unusual Creatures,Chapter 62: Dreams Of The Odd World Arc - Give Him Some Treatment First,"Feb 17,21",91,180.0,manganelo.com,0.2675361633300781,https://manganelo.com/manga/uw920127,"Comedy,Fantasy,Romance,Supernatural",Ongoing,4.17,https://avt.mkklcdnv6temp.com/7/m/19-1583499368.jpg
Fake Hero,Chapter 178,"Feb 17,21",91,180.0,manganelo.com,0.266498327255249,https://manganelo.com/manga/zn921004,"Action,Fantasy",Ongoing,3.63,https://avt.mkklcdnv6temp.com/39/y/19-1583500633.jpg
Menhera Shoujo Kurumi-Chan,Chapter 150: The Curse Of The Raiju,"Feb 17,21",91,180.0,manganelo.com,0.24740242958068848,https://manganelo.com/manga/ga920768,"Comedy,Seinen,Slice of life",Ongoing,4.37,https://avt.mkklcdnv6temp.com/31/b/19-1583500323.jpg
Hayachine!,Chapter 30: Star Observation Meeting,"Feb 15,21",92,180.0,manganelo.com,0.2596895694732666,https://manganelo.com/manga/hayachine,"Fantasy,Romance,Shounen,Slice of life",Ongoing,4.81,https://avt.mkklcdnv6temp.com/43/r/2-1583467373.jpg
"Only You Are What I Love, Not This World",Chapter 51,"Feb 15,21",92,180.0,manganelo.com,0.2609705924987793,https://manganelo.com/manga/qn921894,"Drama,Romance,Webtoons",Ongoing,4.7,https://avt.mkklcdnv6temp.com/23/i/20-1583501920.jpg
Wild Lilies And Violets,Chapter 8,"Feb 15,21",92,180.0,manganelo.com,0.2495560646057129,https://manganelo.com/manga/mm925605,"Comedy,Yuri",,4.42,https://avt.mkklcdnv6temp.com/23/t/23-1612853424.jpg
Dancing Together,Chapter 4,"Feb 15,21",92,180.0,manganelo.com,0.24738812446594238,https://manganelo.com/manga/kj924777,"Drama,Romance",Ongoing,4.39,https://avt.mkklcdnv6temp.com/39/p/22-1605888591.jpg
Odoru Respawn,Chapter 10: Unreasonable As Always,"Feb 15,21",92,180.0,manganelo.com,0.25861167907714844,https://manganelo.com/manga/oq923866,"Comedy,Romance,School life,Supernatural",Ongoing,4.68,https://avt.mkklcdnv6temp.com/2/p/22-1598166220.jpg
Koi Ni Koisuru Yukari-Chan,Vol.2 Chapter 12: Hatsumode,"Feb 15,21",92,180.0,manganelo.com,0.2454674243927002,https://manganelo.com/manga/tu919164,"Comedy,Romance,School life,Slice of life",Ongoing,4.48,https://avt.mkklcdnv6temp.com/22/e/18-1583497963.jpg
Re:load,Vol.1 Chapter 9: Wounds,"Feb 15,21",92,180.0,manganelo.com,0.2678678035736084,https://manganelo.com/manga/reload,Action,Ongoing,4.79,https://avt.mkklcdnv6temp.com/28/i/22-1602994805.jpg
Nekomusume Shoukougun,Chapter 100: Catulus Syndrome,"Feb 15,21",92,180.0,manganelo.com,0.25501394271850586,https://manganelo.com/manga/nekomusume_shoukougun,"Comedy,School life,Shoujo ai,Supernatural",Ongoing,4.66,https://avt.mkklcdnv6temp.com/16/p/15-1583492059.jpg
Koi Wo Shiranai Bokutachi Wa,Vol.10 Chapter 37,"Feb 15,21",92,180.0,manganelo.com,0.2612736225128174,https://manganelo.com/manga/koi_wo_shiranai_bokutachi_wa,"Romance,School life,Shoujo,Slice of life",Ongoing,4.48,https://avt.mkklcdnv6temp.com/32/h/15-1583492739.jpg
Ooyanki! ~My Apartment Life With A Yankee Landlord~,Vol.2 Chapter 16.5,"Feb 15,21",92,180.0,manganelo.com,0.2619287967681885,https://manganelo.com/manga/uo920737,"Comedy,Shounen,Slice of life",Ongoing,4.44,https://avt.mkklcdnv6temp.com/29/x/19-1583500267.jpg
Kare Wa Superstar De Motokare De.,Chapter 3,"Feb 15,21",92,180.0,manganelo.com,0.2624843120574951,https://manganelo.com/manga/cp925567,Romance,Ongoing,4.65,https://avt.mkklcdnv6temp.com/22/g/23-1612776793.jpg
Bungou Stray Dogs: Dead Apple,Chapter 12.75,"Feb 15,21",92,180.0,manganelo.com,0.25067973136901855,https://manganelo.com/manga/pw917543,"Action,Drama,Mystery,Seinen,Supernatural",Ongoing,4.61,https://avt.mkklcdnv6temp.com/12/s/17-1583495724.jpg
Miki No Houkago,Chapter 7.6: Volume Extras,"Feb 15,21",92,180.0,manganelo.com,0.2449641227722168,https://manganelo.com/manga/miki_no_houkago,"Comedy,Gender bender,Romance,School life,Shounen ai,Slice of life",Ongoing,3.77,https://avt.mkklcdnv6temp.com/37/d/10-1583483515.jpg
Shoutotsu! Futatsuboshi Sakusen,Chapter 8,"Feb 15,21",92,180.0,manganelo.com,0.25211143493652344,https://manganelo.com/manga/qm917572,"Adult,Yaoi",Ongoing,4.6,https://avt.mkklcdnv6temp.com/13/v/17-1583495762.jpg
The Deceitful Cat Is Depressed Again Today,Chapter 3.2,"Feb 15,21",92,180.0,manganelo.com,0.2550504207611084,https://manganelo.com/manga/aa923933,"Comedy,Slice of life",Ongoing,4.84,https://avt.mkklcdnv6temp.com/5/m/22-1598678833.jpg
I'm Not The Overlord!,Chapter 57,"Feb 15,21",92,180.0,manganelo.com,0.26302504539489746,https://manganelo.com/manga/ix923063,"Action,Adventure,Comedy,Fantasy",Ongoing,4.13,https://avt.mkklcdnv6temp.com/20/b/21-1590645153.jpg
Eikoku Monogatari Shunka Torikae Shou,Chapter 7,"Feb 15,21",92,180.0,manganelo.com,0.26124072074890137,https://manganelo.com/manga/lu921469,"Gender bender,Historical,Shoujo",Ongoing,4.54,https://avt.mkklcdnv6temp.com/7/l/20-1583501310.jpg
Tsuiraku Jk To Haijin Kyoushi,Vol.4 Chapter 22,"Feb 15,21",92,180.0,manganelo.com,0.25363636016845703,https://manganelo.com/manga/tsuiraku_jk_to_haijin_kyoushi,"Comedy,Romance,School life,Shoujo",,4.8,https://avt.mkklcdnv6temp.com/40/f/15-1583493111.jpg
"From Today On, I’M A Boy",Chapter 68,"Feb 15,21",92,180.0,manganelo.com,0.2533755302429199,https://manganelo.com/manga/oy922419,"Comedy,School life,Sci fi",Ongoing,4.72,https://avt.mkklcdnv6temp.com/43/e/20-1583914901.jpg
"Level 1 No Saikyou Kenja ~Noroi De Sai Kakyuu Mahou Shika Tsukaenaikedo, Kami No Kanchigai De Mugen No Maryoku O Te Ni Ire Saikyou Ni~",Chapter 16: My Maid Was Very Bold,"Feb 15,21",92,180.0,manganelo.com,0.2503173351287842,https://manganelo.com/manga/ws921564,"Action,Adult,Ecchi,Harem,Romance,Sci fi,Shounen",Ongoing,4.68,https://avt.mkklcdnv6temp.com/10/z/20-1583501455.jpg
Boss Lu’S Cute Newly-Wed,Chapter 127,"Feb 15,21",92,180.0,manganelo.com,0.2589986324310303,https://manganelo.com/manga/qj922388,"Josei,Romance",Ongoing,4.3,https://avt.mkklcdnv6temp.com/41/x/20-1583576589.jpg
Time Travel: The Mighty Crown Princess,Chapter 214,"Feb 15,21",92,180.0,manganelo.com,0.26789140701293945,https://manganelo.com/manga/fk922390,"Romance,Shoujo,Webtoons",Ongoing,4.22,https://avt.mkklcdnv6temp.com/41/z/20-1583576711.jpg
Picking Up Beast Girls In The End Times,Chapter 5,"Feb 13,21",93,180.0,manganelo.com,0.2495267391204834,https://manganelo.com/manga/ls924641,"Adventure,Comedy,Harem,Martial arts",Ongoing,4.64,https://avt.mkklcdnv6temp.com/34/c/22-1604370048.jpg
Ushiro No Shoumen Kamui-San,Chapter 20,"Feb 13,21",93,180.0,manganelo.com,0.2531468868255615,https://manganelo.com/manga/fy925646,"Comedy,Horror",Ongoing,4.73,https://avt.mkklcdnv6temp.com/25/l/23-1613264476.jpg
Hensokukei Quadrangle,Chapter 20: Bouquet Of Love,"Feb 14,21",93,180.0,manganelo.com,0.24305963516235352,https://manganelo.com/manga/hensokukei_quadrangle,"Action,Adult,Cooking,Drama,Romance,School life,Seinen,Supernatural",Ongoing,4.52,https://avt.mkklcdnv6temp.com/33/u/12-1583487094.jpg
The Noble Girl With A Crush On A Plain And Studious Guy Finds The Arrogant Prince To Be A Nuisance,Chapter 3,"Feb 14,21",93,180.0,manganelo.com,0.2567434310913086,https://manganelo.com/manga/wb924511,"Comedy,Fantasy,Romance,School life,Shoujo",Ongoing,4.81,https://avt.mkklcdnv6temp.com/28/u/22-1603094099.jpg
Elf Droid,Chapter 10: Elven Siege,"Feb 14,21",93,180.0,manganelo.com,0.2685708999633789,https://manganelo.com/manga/qp925296,"Adventure,Fantasy,Sci fi",Ongoing,4.74,https://avt.mkklcdnv6temp.com/11/f/23-1611927645.jpg
The Shut-In Lady Is An Understanding Sacred Beast Caretaker,Chapter 4,"Feb 14,21",93,180.0,manganelo.com,0.2600138187408447,https://manganelo.com/manga/by923333,"Comedy,Fantasy,Josei,Romance",Ongoing,4.84,https://avt.mkklcdnv6temp.com/31/l/21-1592888421.jpg
"You, The One Sitting Next To Me, Are The Cutest.",Chapter 10,"Feb 14,21",93,180.0,manganelo.com,0.26172733306884766,https://manganelo.com/manga/es925124,"Comedy,Romance",Ongoing,4.76,https://avt.mkklcdnv6temp.com/4/e/23-1610254745.jpg
Korogaru Onna To Koi No Numa,Chapter 5,"Feb 14,21",93,180.0,manganelo.com,0.2631814479827881,https://manganelo.com/manga/oy924494,"Josei,Romance,Slice of life",Ongoing,4.69,https://avt.mkklcdnv6temp.com/28/d/22-1602906202.jpg
Security: Sixth Division,Vol.1 Chapter 4: 4Th Day: The Start Of My Part-Time,"Feb 14,21",93,180.0,manganelo.com,0.24842524528503418,https://manganelo.com/manga/ux918043,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Shounen",Ongoing,4.47,https://avt.mkklcdnv6temp.com/31/m/17-1583496389.jpg
Kyokou Suiri,Vol.12 Chapter 29.2,"Feb 14,21",93,180.0,manganelo.com,0.24765992164611816,https://manganelo.com/manga/kyokou_suiri,"Comedy,Mystery,Romance,Shounen,Supernatural",Ongoing,4.74,https://avt.mkklcdnv6temp.com/18/e/2-1583466407.jpg
Eastern Palace Prisoner,Chapter 6,"Feb 14,21",93,180.0,manganelo.com,0.25443220138549805,https://manganelo.com/manga/sw923428,"Historical,Shounen ai",Ongoing,4.43,https://avt.mkklcdnv6temp.com/35/k/21-1595520806.jpg
Rouman Kurabu,Chapter 10: Two Moons,"Feb 14,21",93,180.0,manganelo.com,0.26428794860839844,https://manganelo.com/manga/rouman_kurabu,"Adventure,Slice of life,Supernatural",Ongoing,4,https://avt.mkklcdnv6temp.com/2/a/11-1583485903.jpg
My Cultivator Girlfriend,Chapter 94,"Feb 14,21",93,180.0,manganelo.com,0.2609720230102539,https://manganelo.com/manga/fm920449,"Action,Adventure,Fantasy,Romance,Supernatural",Ongoing,3.96,https://avt.mkklcdnv6temp.com/19/g/19-1583499853.jpg
Romance In Toronto,Chapter 181,"Feb 14,21",93,180.0,manganelo.com,0.2759366035461426,https://manganelo.com/manga/ol922426,"Drama,Josei,Romance",Ongoing,3.33,https://avt.mkklcdnv6temp.com/43/l/20-1584006291.jpg
Warlord Husband: Shenshen Is Gonna Be The Winner,Chapter 142,"Feb 14,21",93,180.0,manganelo.com,0.26636672019958496,https://manganelo.com/manga/df920487,"Action,Romance,Shoujo,Webtoons",Ongoing,3.44,https://avt.mkklcdnv6temp.com/20/r/19-1583499904.jpg
Please!doctor!,Chapter 50,"Feb 14,21",93,180.0,manganelo.com,0.26696228981018066,https://manganelo.com/manga/wx922500,"Romance,Shounen",Ongoing,4.38,https://avt.mkklcdnv6temp.com/46/j/20-1584695998.jpg
Immortal Dying Girl,Chapter 4.9: Setsubun Special,"Feb 14,21",93,180.0,manganelo.com,0.24021124839782715,https://manganelo.com/manga/nh925642,"Comedy,Romance,Slice of life",Ongoing,4.74,https://avt.mkklcdnv6temp.com/25/h/23-1613264470.jpg
"Moto Sekai Ichi'i Subchara Ikusei Nikki: Hai Player, Isekai Wo Kouryakuchuu!",Chapter 23,"Feb 14,21",93,180.0,manganelo.com,0.2597372531890869,https://manganelo.com/manga/po924228,"Action,Adventure,Comedy,Fantasy",Ongoing,4.62,https://avt.mkklcdnv6temp.com/17/i/22-1600506074.jpg
Dragon And Phoenix Flip,Chapter 5,"Feb 12,21",94,180.0,manganelo.com,0.24059200286865234,https://manganelo.com/manga/wq925061,"Action,Comedy,Drama",Ongoing,4.33,https://avt.mkklcdnv6temp.com/1/o/22-1609817489.jpg
Nier Automata: Yorha Shinjuwan Kouka Sakusen Kiroku,Chapter 3,"Feb 14,21",93,180.0,manganelo.com,0.2625997066497803,https://manganelo.com/manga/sx925217,"Action,Sci fi",Ongoing,4.84,https://avt.mkklcdnv6temp.com/7/z/23-1610874476.jpg
"Beauty, Sage And The Devil's Sword",Chapter 13,"Feb 12,21",94,180.0,manganelo.com,0.26703453063964844,https://manganelo.com/manga/ti918071,"Action,Adventure,Fantasy,Harem,Romance,Seinen",Ongoing,4.47,https://avt.mkklcdnv6temp.com/32/n/17-1583496425.jpg
Kinnikuman,Chapter 728: Those Who Peer Deep Into The Eyes!,"Feb 14,21",93,180.0,manganelo.com,0.27124595642089844,https://manganelo.com/manga/read_kinnikuman_manga,"Action,Adult,Adventure,Comedy,Cooking,Doujinshi,Martial arts,Sci fi,Shounen,Sports",Ongoing,4.65,https://avt.mkklcdnv6temp.com/20/t/3-1583468488.jpg
The Sold Off Bride,Chapter 4,"Feb 12,21",94,180.0,manganelo.com,0.24102425575256348,https://manganelo.com/manga/pv924645,"Historical,Romance,Webtoons",Ongoing,4.71,https://avt.mkklcdnv6temp.com/34/g/22-1604371976.jpg
Pokemon: The World Champion Season,Chapter 27.5: Extras 2,"Feb 11,21",94,180.0,manganelo.com,0.2563972473144531,https://manganelo.com/manga/zv925092,"Action,Adventure,Fantasy,Romance,Sports",Ongoing,4.59,https://avt.mkklcdnv6temp.com/2/x/23-1610076571.jpg
Hunter And Snow,Chapter 17,"Feb 12,21",94,180.0,manganelo.com,0.2620513439178467,https://manganelo.com/manga/we923901,"Action,Adventure,Fantasy,Historical,Tragedy",Ongoing,3.59,https://avt.mkklcdnv6temp.com/4/d/22-1598543982.jpg
"Genkai Koe No Tenpu Wa, Tensei-Sha Ni Shika Atsukaenai - Overlimit Skill Holders -",Chapter 3,"Feb 12,21",94,180.0,manganelo.com,0.27107691764831543,https://manganelo.com/manga/zj925177,"Action,Adventure,Comedy,Ecchi,Fantasy,Romance,Shounen",Ongoing,4.78,https://avt.mkklcdnv6temp.com/6/h/23-1610510596.jpg
This Love That Won't Reach,Chapter : Epilogue,"Feb 12,21",94,180.0,manganelo.com,0.2680697441101074,https://manganelo.com/manga/this_love_that_wont_reach,"Romance,Shoujo ai,Yuri",Ongoing,4.49,https://avt.mkklcdnv6temp.com/40/d/14-1583491143.jpg
Dam Of The Forest,Chapter 12,"Feb 12,21",94,180.0,manganelo.com,0.2547953128814697,https://manganelo.com/manga/qc925258,"Drama,Mystery",Ongoing,4.92,https://avt.mkklcdnv6temp.com/9/p/23-1611502175.jpg
Watashi No Shiranai Senpai No 100 Ko No Koto,Chapter 4: What's Your Name Senpai?,"Feb 12,21",94,180.0,manganelo.com,0.25886106491088867,https://manganelo.com/manga/nm922995,"Comedy,Romance,Slice of life",Ongoing,4.74,https://avt.mkklcdnv6temp.com/16/v/21-1589994043.jpg
Tadokoro-San (Tatsubon),Vol.3 Chapter 75.5,"Feb 12,21",94,180.0,manganelo.com,0.24687862396240234,https://manganelo.com/manga/yx920877,"Romance,School life,Shoujo ai,Slice of life,Yuri",Ongoing,4.41,https://avt.mkklcdnv6temp.com/35/b/19-1583500467.jpg
"Boss, Don’T Send Me Back!",Chapter 117 - End,"Feb 12,21",94,180.0,manganelo.com,0.2563779354095459,https://manganelo.com/manga/rw924254,"Comedy,Drama,Romance,Webtoons",Ongoing,3.97,https://avt.mkklcdnv6temp.com/18/d/22-1600594772.jpg
The New Leader Wants To Be Good,Chapter 2,"Feb 12,21",94,180.0,manganelo.com,0.25444984436035156,https://manganelo.com/manga/fd925331,"Action,Adventure",Ongoing,4.05,https://avt.mkklcdnv6temp.com/12/n/23-1611977853.jpg
Hoshizora No Karasu,Vol.5 Chapter 29,"Feb 12,21",94,180.0,manganelo.com,0.2487943172454834,https://manganelo.com/manga/hoshizora_no_karasu,Shoujo,Ongoing,4.5,https://avt.mkklcdnv6temp.com/49/f/9-1583482150.jpg
Hoshihimemura No Naishobanashi,Vol.6 Chapter 38.5: Magazine Extra,"Feb 12,21",94,180.0,manganelo.com,0.25668931007385254,https://manganelo.com/manga/ro920856,"Adult,Comedy,Ecchi,Harem,Mature,Romance,School life,Seinen,Slice of life",Ongoing,4.37,https://avt.mkklcdnv6temp.com/34/g/19-1583500427.jpg
Death March Kara Hajimaru Isekai Kyousoukyoku,Chapter 74: Touring Bolehart City,"Feb 12,21",94,180.0,manganelo.com,0.2599601745605469,https://manganelo.com/manga/death_march_kara_hajimaru_isekai_kyousoukyoku,"Adventure,Comedy,Fantasy,Harem,Romance,Shounen",Ongoing,4.74,https://avt.mkklcdnv6temp.com/15/v/2-1583466308.jpg
This Italian Girl Has Become Such A Freeloader,Chapter 40,"Feb 12,21",94,180.0,manganelo.com,0.26067090034484863,https://manganelo.com/manga/fb923311,"Comedy,Shounen,Slice of life",Ongoing,4.57,https://avt.mkklcdnv6temp.com/30/p/21-1592845700.jpg
The ,"Vol.2 Chapter 10: Kawashima Mizuki, Chinatown Cuisine, And Tsingtao Beer","Feb 13,21",94,180.0,manganelo.com,0.2535057067871094,https://manganelo.com/manga/lf924506,Slice of life,Ongoing,3.91,https://avt.mkklcdnv6temp.com/28/p/22-1603039248.jpg
Crimson Ribbon: Smoke On The Water,Chapter 7: Of Royal Blood 4,"Feb 13,21",94,180.0,manganelo.com,0.2886340618133545,https://manganelo.com/manga/crimson_ribbon_smoke_on_the_water,"Action,Drama,Shounen,Supernatural",Ongoing,4,https://avt.mkklcdnv6temp.com/20/i/14-1583490472.jpg
Daily Hitchhike,Chapter 7: Timing Is Important,"Feb 13,21",94,180.0,manganelo.com,0.2533118724822998,https://manganelo.com/manga/om925568,"Comedy,Romance",Ongoing,4.45,https://avt.mkklcdnv6temp.com/22/h/23-1612777316.jpg
Peta Girl,Vol.4 Chapter 50,"Feb 13,21",94,180.0,manganelo.com,0.2557029724121094,https://manganelo.com/manga/peta_girl,"Comedy,Ecchi,School life,Slice of life",Ongoing,4.28,https://avt.mkklcdnv6temp.com/28/a/16-1583494476.jpg
Blanc Project,Vol.2 Chapter 15: Not End But Start,"Feb 13,21",94,180.0,manganelo.com,0.2581303119659424,https://manganelo.com/manga/we921842,"Adventure,Comedy,Mystery,School life,Sci fi,Shounen,Slice of life,Supernatural",Ongoing,4.77,https://avt.mkklcdnv6temp.com/21/l/20-1583501844.jpg
Kuro Gyaru-San Ga Kuru!,Chapter 12,"Feb 13,21",94,180.0,manganelo.com,0.2508974075317383,https://manganelo.com/manga/gf922120,"Comedy,Romance,Slice of life",Ongoing,4.51,https://avt.mkklcdnv6temp.com/31/v/20-1583502252.jpg
The Villainess Want To Marry A Commoner,Vol.4 Chapter 14,"Feb 13,21",94,180.0,manganelo.com,0.2711629867553711,https://manganelo.com/manga/yk918594,"Comedy,Fantasy,Romance,Shoujo",Ongoing,4.89,https://avt.mkklcdnv6temp.com/1/h/17-1583497121.jpg
Lazy Dungeon Master,Chapter 27: Jellies Appeared,"Feb 13,21",94,180.0,manganelo.com,0.277362585067749,https://manganelo.com/manga/lazy_dungeon_master,"Action,Adventure,Comedy,Drama,Fantasy,Harem",Ongoing,4.34,https://avt.mkklcdnv6temp.com/43/s/16-1583495036.jpg
"Now That I've Been Chosen To Be The Villainess, I'll Show You An Elegant Performance!",Chapter 7,"Feb 14,21",93,180.0,manganelo.com,0.2401280403137207,https://manganelo.com/manga/qv924235,"Comedy,Fantasy,Historical,Josei,Romance",Ongoing,4.71,https://avt.mkklcdnv6temp.com/17/f/22-1600505507.jpg
Parrot Blade,Chapter 11,"Feb 14,21",93,180.0,manganelo.com,0.2361900806427002,https://manganelo.com/manga/qr925273,"Action,Fantasy,Historical",Ongoing,4.86,https://avt.mkklcdnv6temp.com/10/f/23-1611542688.jpg
"Jibun Ga Twintail No Kawaii Onnanoko Da To Omoikonde, Kyou No Dekigoto Wo 4Koma Ni Suru",Vol.3 Chapter 21: 4Koma Twintails,"Feb 14,21",93,180.0,manganelo.com,0.2512061595916748,https://manganelo.com/manga/jibun_ga_twintail_no_kawaii_onnanoko_da_to_omoikonde_kyou_no_dekigoto_wo_4koma_ni_suru1,"Comedy,Slice of life",Ongoing,3.21,https://avt.mkklcdnv6temp.com/22/z/14-1583490566.jpg
Futago Wazurai,Chapter 9: Tailored Words,"Feb 10,21",95,180.0,manganelo.com,0.2555384635925293,https://manganelo.com/manga/ww922763,"Drama,Romance,School life,Shoujo ai,Yuri",Ongoing,4.41,https://avt.mkklcdnv6temp.com/7/i/21-1588393167.jpg
Prefectural Exchange Group,Chapter 8,"Feb 10,21",95,180.0,manganelo.com,0.2603638172149658,https://manganelo.com/manga/uy925613,"Fantasy,Romance",Ongoing,4.4,https://avt.mkklcdnv6temp.com/24/d/23-1612861292.jpg
Kemono No Souja,Vol.4 Chapter 5.2: Destiny's Turning Point,"Feb 10,21",95,180.0,manganelo.com,0.25220561027526855,https://manganelo.com/manga/kemono_no_souja,"Drama,Fantasy,Shounen",Ongoing,4.46,https://avt.mkklcdnv6temp.com/12/f/2-1583466175.jpg
Gourmet In Different World.,Chapter 18: Totato Stew,"Feb 10,21",95,180.0,manganelo.com,0.24057626724243164,https://manganelo.com/manga/zy917610,"Comedy,Fantasy,Shounen",Ongoing,4.78,https://avt.mkklcdnv6temp.com/15/h/17-1583495815.jpg
"Saint? No, Just A Passing Monster Tamer! ~The Completely Unparalleled Saint Travels With Fluffies~","Chapter 3: Dragon Extermination? No, Simply Herb Harvesting!","Feb 10,21",95,180.0,manganelo.com,0.248429536819458,https://manganelo.com/manga/ol925621,"Adventure,Comedy,Seinen",Ongoing,4.85,https://avt.mkklcdnv6temp.com/24/l/23-1612884428.jpg
You Look Quite Pretty,Chapter 73,"Feb 10,21",95,180.0,manganelo.com,0.2532029151916504,https://manganelo.com/manga/ge917772,"Action,Comedy,Cooking,Drama,Gender bender,School life",Ongoing,4.67,https://avt.mkklcdnv6temp.com/21/f/17-1583496022.jpg
Area No Kishi,Vol.22 Chapter 177: Back,"Feb 10,21",95,180.0,manganelo.com,0.26188135147094727,https://manganelo.com/manga/yab900812,"Comedy,Drama,School life,Shounen,Sports",Ongoing,4.7,https://avt.mkklcdnv6temp.com/48/u/6-1583476222.jpg
Ai-Sensei Wa Wakaranai,Chapter 2,"Feb 10,21",95,180.0,manganelo.com,0.25361084938049316,https://manganelo.com/manga/iq925623,"Comedy,Romance,School life,Shounen",Ongoing,4.14,https://avt.mkklcdnv6temp.com/24/n/23-1612886355.jpg
"I’M A Banished Villainess, But I’M Accompanied By A Fluffy Creature?! My Peaceful Life Starts",Chapter 2,"Feb 10,21",95,180.0,manganelo.com,0.2620861530303955,https://manganelo.com/manga/fz925624,"Cooking,Fantasy,Romance,Shoujo,Slice of life",Ongoing,4.91,https://avt.mkklcdnv6temp.com/24/o/23-1612886517.jpg
Retire Shita Ningyoushi No Mmo Kikou Jojishi,Chapter 2,"Feb 10,21",95,180.0,manganelo.com,0.24050307273864746,https://manganelo.com/manga/nf925627,"Action,Fantasy,Shoujo ai",Ongoing,4.77,https://avt.mkklcdnv6temp.com/24/r/23-1612887443.jpg
Isekai Sniper Is The Female Warrior's Mofumofu Pet,Chapter 2: Bloody Battle Guild Bar,"Feb 10,21",95,180.0,manganelo.com,0.2599315643310547,https://manganelo.com/manga/ja925625,"Action,Adventure,Comedy,Ecchi,Fantasy,Seinen",Ongoing,4.81,https://avt.mkklcdnv6temp.com/24/p/23-1612887014.jpg
God Is Telling Me To Fall In Love,Chapter 2,"Feb 10,21",95,180.0,manganelo.com,0.2374131679534912,https://manganelo.com/manga/ig925629,"Harem,Romance,School life,Shoujo,Supernatural",Ongoing,4.8,https://avt.mkklcdnv6temp.com/24/t/23-1612887845.jpg
Ojou To Yakuza Wakagashira No Aibu Wa Amai Ga Takedakeshii,Chapter 2,"Feb 10,21",95,180.0,manganelo.com,0.258176326751709,https://manganelo.com/manga/dt925630,"Drama,Josei,Romance,Smut",Ongoing,4.61,https://avt.mkklcdnv6temp.com/24/u/23-1612888125.jpg
Peak Prophecy,"Chapter 30: Bring Your Girlfriend Along, You're Dead Anyway.","Feb 10,21",95,180.0,manganelo.com,0.2672116756439209,https://manganelo.com/manga/hw925256,"Action,Comedy,Romance",Ongoing,3.16,https://avt.mkklcdnv6temp.com/9/n/23-1611501276.jpg
Chihayafuru,Chapter 233,"Feb 10,21",95,180.0,manganelo.com,0.26105475425720215,https://manganelo.com/manga/had41ux6654123,"Action,Adult,Adventure,Comedy,Cooking,Doujinshi,Drama,Ecchi,Fantasy,Gender bender,Harem,Historical,Horror,Josei,Martial arts,Mature,Mecha,Medical,Mystery,One shot,Psychological,Romance,School life,Sci fi,Seinen,Shoujo,Shoujo ai,Shounen,Shounen ai,Slice of life,Smut,Sports,Supernatural,Tragedy,Webtoons,Yaoi,Yuri,Manhwa,Manhua,Isekai",Ongoing,4.26,https://avt.mkklcdnv6temp.com/2/f/1-1583463751.jpg
Because I'm An Uncle Who Runs A Weapon Shop,Chapter 70,"Feb 10,21",95,180.0,manganelo.com,0.260089635848999,https://manganelo.com/manga/bf917670,"Action,Adventure,Drama,Fantasy,Mystery,Romance,Shounen,Webtoons",Ongoing,4.14,https://avt.mkklcdnv6temp.com/17/o/17-1583495891.jpg
Overlord The Undead King Oh!,Chapter 11.2: Supreme Beings Messing Around,"Feb 10,21",95,180.0,manganelo.com,0.4532027244567871,https://manganelo.com/manga/hqbc277541566002323,"Action,Adventure,Comedy,Fantasy,Supernatural",Ongoing,4.86,https://avt.mkklcdnv6temp.com/29/g/16-1583494519.jpg
Fushi No Ryouken,"Chapter 40: Immortal ""system""","Feb 08,21",96,180.0,manganelo.com,0.2574007511138916,https://manganelo.com/manga/fushi_no_ryouken,"Action,Mystery,Seinen",Ongoing,4.55,https://avt.mkklcdnv6temp.com/19/i/2-1583466457.jpg
The Corporate Slave Ol And The Demon Shota,"Chapter 32: The Corporate Slave Wanted To Destroy Her Black Company, So, She Summoned A Demon, And He Helps Kill Cockroaches...?","Feb 09,21",96,180.0,manganelo.com,0.2529139518737793,https://manganelo.com/manga/wa923775,Comedy,Ongoing,4.44,https://avt.mkklcdnv6temp.com/49/b/21-1597504960.jpg
Horion,Vol.2 Chapter 15: Exaltation,"Feb 09,21",96,180.0,manganelo.com,0.24784064292907715,https://manganelo.com/manga/horion,"Action,Adventure,Shounen",Ongoing,4.53,https://avt.mkklcdnv6temp.com/38/t/16-1583494858.jpg
Asadora!,Vol.4 Chapter 29: Ignition,"Feb 09,21",96,180.0,manganelo.com,0.3163471221923828,https://manganelo.com/manga/ox917504,Seinen,Ongoing,4.82,https://avt.mkklcdnv6temp.com/11/j/17-1583495675.jpg
You Shou Yan,Chapter 3: It's Not Easy To Care For Friends Who Come From Afar,"Feb 09,21",96,180.0,manganelo.com,0.30864477157592773,https://manganelo.com/manga/mc924466,"Comedy,Fantasy,Historical,Supernatural,Webtoons",Ongoing,4.06,https://avt.mkklcdnv6temp.com/27/a/22-1602398509.jpg
Imouto Ga 1-Nichi 1-Kai Shika Me Wo Awasete Kurenai,Chapter 6,"Feb 09,21",96,180.0,manganelo.com,0.2901730537414551,https://manganelo.com/manga/fh925137,Comedy,Ongoing,4.73,https://avt.mkklcdnv6temp.com/4/s/23-1610382383.jpg
